eventID,Agency,year,month,day,hour,minute,second,timeError,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude,magnitudeType
1977,1977,1909,1,20,19,58,0.0,0.0,18.031,40.178,40.178,40.178,40.178,10.0,10.0,4.51,4.51,4.51
1978,1978,1909,1,23,18,28,0.0,0.0,15.624,38.187,38.187,38.187,38.187,10.0,10.0,5.15,5.15,5.15
1979,1979,1909,2,6,8,5,0.0,0.0,12.647,42.562,42.562,42.562,42.562,10.0,10.0,4.16,4.16,4.16
1980,1980,1909,2,17,16,58,0.0,0.0,6.717,46.283,46.283,46.283,46.283,10.0,10.0,4.29,4.29,4.29
1981,1981,1909,3,16,15,53,0.0,0.0,13.393,42.442,42.442,42.442,42.442,10.0,10.0,4.03,4.03,4.03
1982,1982,1909,3,18,2,51,0.0,0.0,10.431,44.185,44.185,44.185,44.185,10.0,10.0,4.13,4.13,4.13
1983,1983,1909,5,12,2,10,0.0,0.0,10.75,47.15,47.15,47.15,47.15,10.0,10.0,4.16,4.16,4.16
1984,1984,1909,5,17,10,28,0.0,0.0,16.777,39.312,39.312,39.312,39.312,10.0,10.0,4.16,4.16,4.16
1985,1985,1909,5,27,6,10,0.0,0.0,8.076,43.908,43.908,43.908,43.908,10.0,10.0,4.34,4.34,4.34
1986,1986,1909,6,7,1,30,0.0,0.0,13.345,37.948,37.948,37.948,37.948,10.0,10.0,3.73,3.73,3.73
1987,1987,1909,7,1,6,24,0.0,0.0,15.601,38.147,38.147,38.147,38.147,10.0,10.0,5.49,5.49,5.49
1988,1988,1909,7,29,3,0,0.0,0.0,13.772,41.584,41.584,41.584,41.584,10.0,10.0,4.16,4.16,4.16
1989,1989,1909,8,25,0,22,0.0,0.0,11.403,43.15,43.15,43.15,43.15,10.0,10.0,5.34,5.34,5.34
1990,1990,1909,8,25,0,30,3.0,3.0,11.2,43.133,43.133,43.133,43.133,10.0,10.0,5.09,5.09,5.09
1991,1991,1909,8,31,13,41,0.0,0.0,12.412,41.937,41.937,41.937,41.937,10.0,10.0,4.15,4.15,4.15
1992,1992,1909,9,20,5,4,0.0,0.0,11.756,42.543,42.543,42.543,42.543,10.0,10.0,4.63,4.63,4.63
1993,1993,1909,10,1,1,8,0.0,0.0,12.737,42.736,42.736,42.736,42.736,10.0,10.0,4.4,4.4,4.4
1994,1994,1909,10,5,1,10,0.0,0.0,7.174,44.881,44.881,44.881,44.881,10.0,10.0,4.25,4.25,4.25
1995,1995,1909,10,21,5,45,0.0,0.0,15.162,37.652,37.652,37.652,37.652,10.0,10.0,3.19,3.19,3.19
1996,1996,1909,10,21,16,48,0.0,0.0,15.162,37.655,37.655,37.655,37.655,10.0,10.0,3.75,3.75,3.75
1997,1997,1909,10,28,2,42,23.0,23.0,14.3,45.5,45.5,45.5,45.5,10.0,10.0,4.16,4.16,4.16
1998,1998,1909,11,8,23,45,0.0,0.0,16.081,38.353,38.353,38.353,38.353,10.0,10.0,3.93,3.93,3.93
1999,1999,1909,11,20,12,51,0.0,0.0,15.596,38.203,38.203,38.203,38.203,10.0,10.0,3.46,3.46,3.46
2000,2000,1909,11,20,20,50,0.0,0.0,15.638,38.22,38.22,38.22,38.22,10.0,10.0,3.7,3.7,3.7
2001,2001,1909,12,3,6,20,0.0,0.0,15.37,40.843,40.843,40.843,40.843,10.0,10.0,3.96,3.96,3.96
2002,2002,1909,12,3,11,50,0.0,0.0,13.096,37.897,37.897,37.897,37.897,10.0,10.0,3.7,3.7,3.7
2003,2003,1909,12,24,18,40,0.0,0.0,10.348,45.571,45.571,45.571,45.571,10.0,10.0,4.17,4.17,4.17
2004,2004,1910,1,22,20,30,0.0,0.0,11.176,45.022,45.022,45.022,45.022,10.0,10.0,4.02,4.02,4.02
2005,2005,1910,1,23,1,50,0.0,0.0,9.659,44.857,44.857,44.857,44.857,10.0,10.0,4.39,4.39,4.39
2006,2006,1910,1,25,8,27,0.0,0.0,13.259,38.453,38.453,38.453,38.453,10.0,10.0,4.48,4.48,4.48
2007,2007,1910,2,17,13,27,0.0,0.0,13.193,38.709,38.709,38.709,38.709,10.0,10.0,4.16,4.16,4.16
2008,2008,1910,2,22,15,35,0.0,0.0,13.363,42.092,42.092,42.092,42.092,10.0,10.0,4.16,4.16,4.16
2009,2009,1910,3,6,22,22,0.0,0.0,13.105,42.63,42.63,42.63,42.63,10.0,10.0,3.93,3.93,3.93
2010,2010,1910,3,22,23,29,0.0,0.0,11.162,44.821,44.821,44.821,44.821,10.0,10.0,4.16,4.16,4.16
2011,2011,1910,3,23,1,55,0.0,0.0,14.997,37.74,37.74,37.74,37.74,10.0,10.0,3.19,3.19,3.19
2012,2012,1910,3,31,18,38,0.0,0.0,16.509,38.947,38.947,38.947,38.947,10.0,10.0,3.93,3.93,3.93
2013,2013,1910,4,5,19,20,0.0,0.0,12.964,45.836,45.836,45.836,45.836,10.0,10.0,4.12,4.12,4.12
2014,2014,1910,5,28,1,45,0.0,0.0,16.132,40.132,40.132,40.132,40.132,10.0,10.0,3.84,3.84,3.84
2015,2015,1910,6,7,2,4,0.0,0.0,15.421,40.898,40.898,40.898,40.898,10.0,10.0,5.76,5.76,5.76
2016,2016,1910,6,8,11,49,0.0,0.0,14.162,37.87,37.87,37.87,37.87,10.0,10.0,3.9,3.9,3.9
2017,2017,1910,6,13,23,43,0.0,0.0,15.785,38.009,38.009,38.009,38.009,10.0,10.0,4.36,4.36,4.36
2018,2018,1910,6,29,13,52,0.0,0.0,12.929,42.742,42.742,42.742,42.742,10.0,10.0,4.93,4.93,4.93
2019,2019,1910,7,3,3,57,0.0,0.0,15.153,37.722,37.722,37.722,37.722,10.0,10.0,2.91,2.91,2.91
2020,2020,1910,7,13,8,32,0.0,0.0,10.84,47.32,47.32,47.32,47.32,10.0,10.0,5.1,5.1,5.1
2021,2021,1910,8,31,18,57,23.0,23.0,17.0,42.0,42.0,42.0,42.0,10.0,10.0,4.63,4.63,4.63
2022,2022,1910,9,6,3,20,0.0,0.0,9.392,44.548,44.548,44.548,44.548,10.0,10.0,4.13,4.13,4.13
2023,2023,1910,9,15,16,55,0.0,0.0,10.84,47.32,47.32,47.32,47.32,10.0,10.0,4.16,4.16,4.16
2024,2024,1910,10,3,11,4,0.0,0.0,16.248,40.177,40.177,40.177,40.177,10.0,10.0,4.62,4.62,4.62
2025,2025,1910,11,18,2,42,0.0,0.0,15.395,38.495,38.495,38.495,38.495,10.0,10.0,4.16,4.16,4.16
2026,2026,1910,12,12,6,7,0.0,0.0,16.068,38.608,38.608,38.608,38.608,10.0,10.0,3.7,3.7,3.7
2027,2027,1910,12,22,12,34,0.0,0.0,13.281,42.708,42.708,42.708,42.708,10.0,10.0,4.3,4.3,4.3
2028,2028,1910,12,22,17,18,0.0,0.0,13.184,42.68,42.68,42.68,42.68,10.0,10.0,3.93,3.93,3.93
2029,2029,1910,12,26,16,30,0.0,0.0,13.184,42.68,42.68,42.68,42.68,10.0,10.0,4.56,4.56,4.56
2030,2030,1910,12,29,5,47,0.0,0.0,13.822,41.489,41.489,41.489,41.489,10.0,10.0,3.7,3.7,3.7
2031,2031,1911,1,18,6,52,0.0,0.0,12.314,42.582,42.582,42.582,42.582,10.0,10.0,4.42,4.42,4.42
2032,2032,1911,2,8,2,54,0.0,0.0,13.117,46.407,46.407,46.407,46.407,10.0,10.0,4.26,4.26,4.26
2033,2033,1911,2,19,7,18,30.0,30.0,12.074,44.117,44.117,44.117,44.117,10.0,10.0,5.26,5.26,5.26
2034,2034,1911,3,1,3,50,0.0,0.0,13.65,46.1,46.1,46.1,46.1,10.0,10.0,4.16,4.16,4.16
2035,2035,1911,3,1,3,50,0.0,0.0,13.65,46.1,46.1,46.1,46.1,10.0,10.0,4.16,4.16,4.16
2036,2036,1911,3,11,3,29,0.0,0.0,15.95,38.333,38.333,38.333,38.333,10.0,10.0,4.42,4.42,4.42
2037,2037,1911,3,20,15,47,0.0,0.0,12.193,44.189,44.189,44.189,44.189,10.0,10.0,5.09,5.09,5.09
2038,2038,1911,3,26,13,51,0.0,0.0,12.508,44.061,44.061,44.061,44.061,10.0,10.0,5.04,5.04,5.04
2039,2039,1911,3,26,20,20,50.0,50.0,11.816,43.811,43.811,43.811,43.811,10.0,10.0,4.54,4.54,4.54
2040,2040,1911,4,10,9,43,0.0,0.0,12.648,41.779,41.779,41.779,41.779,10.0,10.0,4.74,4.74,4.74
2041,2041,1911,4,24,17,19,0.0,0.0,10.34,47.15,47.15,47.15,47.15,10.0,10.0,4.63,4.63,4.63
2042,2042,1911,5,7,1,38,0.0,0.0,11.07,47.31,47.31,47.31,47.31,10.0,10.0,4.16,4.16,4.16
2043,2043,1911,5,13,3,45,0.0,0.0,13.98,45.9,45.9,45.9,45.9,10.0,10.0,4.49,4.49,4.49
2044,2044,1911,5,28,13,52,0.0,0.0,13.405,42.376,42.376,42.376,42.376,10.0,10.0,4.16,4.16,4.16
2045,2045,1911,6,18,16,59,0.0,0.0,15.926,38.222,38.222,38.222,38.222,10.0,10.0,4.16,4.16,4.16
2046,2046,1911,7,18,20,24,0.0,0.0,11.67,47.3,47.3,47.3,47.3,10.0,10.0,4.16,4.16,4.16
2047,2047,1911,9,9,11,32,0.0,0.0,13.57,42.31,42.31,42.31,42.31,10.0,10.0,4.36,4.36,4.36
2048,2048,1911,9,13,22,29,2.0,2.0,11.344,43.436,43.436,43.436,43.436,10.0,10.0,5.08,5.08,5.08
2049,2049,1911,9,13,22,35,10.0,10.0,11.239,43.394,43.394,43.394,43.394,10.0,10.0,4.35,4.35,4.35
2050,2050,1911,9,30,0,40,0.0,0.0,15.109,37.664,37.664,37.664,37.664,10.0,10.0,3.19,3.19,3.19
2051,2051,1911,10,15,8,52,0.0,0.0,15.154,37.699,37.699,37.699,37.699,10.0,10.0,4.59,4.59,4.59
2052,2052,1911,10,29,6,49,0.0,0.0,14.691,37.266,37.266,37.266,37.266,10.0,10.0,4.16,4.16,4.16
2053,2053,1911,11,11,18,9,0.0,0.0,12.32,46.81,46.81,46.81,46.81,10.0,10.0,4.4,4.4,4.4
2054,2054,1912,1,14,3,11,0.0,0.0,8.066,43.898,43.898,43.898,43.898,10.0,10.0,3.89,3.89,3.89
2055,2055,1912,1,30,21,40,0.0,0.0,14.102,37.751,37.751,37.751,37.751,10.0,10.0,4.4,4.4,4.4
2056,2056,1912,2,9,20,17,0.0,0.0,6.533,44.583,44.583,44.583,44.583,10.0,10.0,4.16,4.16,4.16
2057,2057,1912,2,27,23,20,0.0,0.0,14.42,46.42,46.42,46.42,46.42,10.0,10.0,4.16,4.16,4.16
2058,2058,1912,3,17,7,10,0.0,0.0,14.798,40.783,40.783,40.783,40.783,10.0,10.0,4.25,4.25,4.25
2059,2059,1912,5,9,23,3,0.0,0.0,11.39,47.27,47.27,47.27,47.27,10.0,10.0,4.63,4.63,4.63
2060,2060,1912,5,11,5,14,0.0,0.0,12.609,43.58,43.58,43.58,43.58,10.0,10.0,3.96,3.96,3.96
2061,2061,1912,5,31,21,40,0.0,0.0,7.785,45.549,45.549,45.549,45.549,10.0,10.0,4.71,4.71,4.71
2062,2062,1912,7,2,7,34,0.0,0.0,15.88,41.476,41.476,41.476,41.476,10.0,10.0,4.55,4.55,4.55
2063,2063,1912,7,7,4,45,0.0,0.0,13.636,41.688,41.688,41.688,41.688,10.0,10.0,4.18,4.18,4.18
2064,2064,1912,8,5,10,33,0.0,0.0,12.361,46.185,46.185,46.185,46.185,10.0,10.0,4.34,4.34,4.34
2065,2065,1912,8,15,23,50,0.0,0.0,11.258,44.058,44.058,44.058,44.058,10.0,10.0,4.22,4.22,4.22
2066,2066,1912,9,12,21,15,0.0,0.0,10.885,44.784,44.784,44.784,44.784,10.0,10.0,3.76,3.76,3.76
2067,2067,1912,10,1,18,10,0.0,0.0,9.693,45.052,45.052,45.052,45.052,10.0,10.0,3.7,3.7,3.7
2068,2068,1912,11,7,14,12,0.0,0.0,16.32,38.78,38.78,38.78,38.78,10.0,10.0,4.37,4.37,4.37
2069,2069,1912,12,11,10,22,0.0,0.0,15.124,37.749,37.749,37.749,37.749,10.0,10.0,2.91,2.91,2.91
2070,2070,1912,12,22,8,5,0.0,0.0,15.617,38.206,38.206,38.206,38.206,10.0,10.0,4.68,4.68,4.68
2071,2071,1913,1,3,13,39,25.0,25.0,13.657,41.868,41.868,41.868,41.868,10.0,10.0,4.53,4.53,4.53
2072,2072,1913,1,5,7,56,0.0,0.0,16.049,38.354,38.354,38.354,38.354,10.0,10.0,4.16,4.16,4.16
2073,2073,1913,2,13,16,39,0.0,0.0,10.805,44.13,44.13,44.13,44.13,10.0,10.0,4.18,4.18,4.18
2074,2074,1913,3,12,13,41,0.0,0.0,11.27,47.26,47.26,47.26,47.26,10.0,10.0,4.16,4.16,4.16
2075,2075,1913,3,27,2,25,44.0,44.0,9.327,44.895,44.895,44.895,44.895,10.0,10.0,4.24,4.24,4.24
2076,2076,1913,5,20,16,15,9.0,9.0,14.37,45.52,45.52,45.52,45.52,10.0,10.0,5.1,5.1,5.1
2077,2077,1913,5,21,7,27,0.0,0.0,11.59,47.31,47.31,47.31,47.31,10.0,10.0,4.16,4.16,4.16
2078,2078,1913,6,27,17,0,0.0,0.0,16.282,38.966,38.966,38.966,38.966,10.0,10.0,4.15,4.15,4.15
2079,2079,1913,6,28,8,53,2.0,2.0,16.239,39.531,39.531,39.531,39.531,10.0,10.0,5.64,5.64,5.64
2080,2080,1913,7,21,22,35,0.0,0.0,11.762,44.041,44.041,44.041,44.041,10.0,10.0,4.79,4.79,4.79
2081,2081,1913,7,24,5,15,0.0,0.0,7.227,44.354,44.354,44.354,44.354,10.0,10.0,4.22,4.22,4.22
2082,2082,1913,7,26,10,58,0.0,0.0,15.171,40.853,40.853,40.853,40.853,10.0,10.0,3.93,3.93,3.93
2083,2083,1913,7,29,22,24,0.0,0.0,11.89,43.814,43.814,43.814,43.814,10.0,10.0,4.54,4.54,4.54
2084,2084,1913,8,9,1,45,0.0,0.0,12.436,43.442,43.442,43.442,43.442,10.0,10.0,3.93,3.93,3.93
2085,2085,1913,8,24,15,25,0.0,0.0,11.68,47.11,47.11,47.11,47.11,10.0,10.0,5.02,5.02,5.02
2086,2086,1913,9,20,3,46,0.0,0.0,11.31,47.11,47.11,47.11,47.11,10.0,10.0,4.55,4.55,4.55
2087,2087,1913,10,4,18,26,0.0,0.0,14.716,41.513,41.513,41.513,41.513,10.0,10.0,5.35,5.35,5.35
2088,2088,1913,11,5,0,36,0.0,0.0,11.88,47.43,47.43,47.43,47.43,10.0,10.0,4.16,4.16,4.16
2089,2089,1913,11,25,20,55,0.0,0.0,10.196,44.551,44.551,44.551,44.551,10.0,10.0,4.65,4.65,4.65
2090,2090,1913,12,7,1,28,0.0,0.0,8.862,44.744,44.744,44.744,44.744,10.0,10.0,4.57,4.57,4.57
2091,2091,1914,1,15,3,27,20.0,20.0,10.433,43.47,43.47,43.47,43.47,10.0,10.0,4.33,4.33,4.33
2092,2092,1914,2,11,0,22,43.0,43.0,14.17,45.63,45.63,45.63,45.63,10.0,10.0,4.4,4.4,4.4
2093,2093,1914,4,14,2,49,0.0,0.0,13.578,42.022,42.022,42.022,42.022,10.0,10.0,4.26,4.26,4.26
2094,2094,1914,5,7,17,36,0.0,0.0,15.133,37.636,37.636,37.636,37.636,10.0,10.0,3.19,3.19,3.19
2095,2095,1914,5,7,20,59,0.0,0.0,15.154,37.617,37.617,37.617,37.617,10.0,10.0,3.19,3.19,3.19
2096,2096,1914,5,8,18,1,0.0,0.0,15.149,37.659,37.659,37.659,37.659,10.0,10.0,5.15,5.15,5.15
2097,2097,1914,5,15,13,6,0.0,0.0,11.361,43.453,43.453,43.453,43.453,10.0,10.0,4.16,4.16,4.16
2098,2098,1914,5,26,8,49,0.0,0.0,15.121,37.632,37.632,37.632,37.632,10.0,10.0,3.75,3.75,3.75
2099,2099,1914,6,12,6,42,0.0,0.0,13.879,41.477,41.477,41.477,41.477,10.0,10.0,4.66,4.66,4.66
2100,2100,1914,7,31,21,5,0.0,0.0,12.738,43.177,43.177,43.177,43.177,10.0,10.0,4.47,4.47,4.47
2101,2101,1914,8,31,13,26,0.0,0.0,11.5,47.3,47.3,47.3,47.3,10.0,10.0,4.86,4.86,4.86
2102,2102,1914,9,6,6,16,0.0,0.0,11.5,47.33,47.33,47.33,47.33,10.0,10.0,4.16,4.16,4.16
2103,2103,1914,10,26,3,43,22.0,22.0,7.36,45.05,45.05,45.05,45.05,10.0,10.0,5.24,5.24,5.24
2104,2104,1914,10,26,16,22,0.0,0.0,7.251,45.116,45.116,45.116,45.116,10.0,10.0,4.46,4.46,4.46
2105,2105,1914,10,27,1,12,0.0,0.0,7.466,45.011,45.011,45.011,45.011,10.0,10.0,4.74,4.74,4.74
2106,2106,1914,10,27,9,22,0.0,0.0,10.598,43.912,43.912,43.912,43.912,10.0,10.0,5.63,5.63,5.63
2107,2107,1914,11,30,19,43,0.0,0.0,11.39,47.27,47.27,47.27,47.27,10.0,10.0,4.4,4.4,4.4
2108,2108,1914,12,1,10,42,28.0,28.0,13.814,41.491,41.491,41.491,41.491,10.0,10.0,3.93,3.93,3.93
2109,2109,1914,12,19,3,50,42.0,42.0,14.26,41.587,41.587,41.587,41.587,10.0,10.0,4.33,4.33,4.33
2110,2110,1915,1,13,6,52,43.0,43.0,13.53,42.014,42.014,42.014,42.014,10.0,10.0,7.08,7.08,7.08
2111,2111,1915,1,13,16,44,0.0,0.0,13.6,41.983,41.983,41.983,41.983,10.0,10.0,4.79,4.79,4.79
2112,2112,1915,1,13,19,30,0.0,0.0,12.261,44.161,44.161,44.161,44.161,10.0,10.0,4.38,4.38,4.38
2113,2113,1915,1,13,20,19,0.0,0.0,13.6,41.983,41.983,41.983,41.983,10.0,10.0,4.74,4.74,4.74
2114,2114,1915,1,14,1,50,0.0,0.0,13.6,41.983,41.983,41.983,41.983,10.0,10.0,4.64,4.64,4.64
2115,2115,1915,1,14,7,17,0.0,0.0,13.018,41.855,41.855,41.855,41.855,10.0,10.0,4.88,4.88,4.88
2116,2116,1915,1,14,16,55,22.0,22.0,13.024,41.765,41.765,41.765,41.765,10.0,10.0,4.6,4.6,4.6
2117,2117,1915,1,18,20,8,0.0,0.0,13.6,41.983,41.983,41.983,41.983,10.0,10.0,4.98,4.98,4.98
2118,2118,1915,1,18,23,30,0.0,0.0,16.245,39.41,39.41,39.41,39.41,10.0,10.0,4.97,4.97,4.97
2119,2119,1915,1,18,23,31,0.0,0.0,13.6,41.983,41.983,41.983,41.983,10.0,10.0,5.02,5.02,5.02
2120,2120,1915,1,21,12,29,28.0,28.0,13.231,41.926,41.926,41.926,41.926,10.0,10.0,4.83,4.83,4.83
2121,2121,1915,1,29,22,0,0.0,0.0,13.65,46.22,46.22,46.22,46.22,10.0,10.0,4.16,4.16,4.16
2122,2122,1915,2,23,22,35,0.0,0.0,14.17,46.37,46.37,46.37,46.37,10.0,10.0,4.16,4.16,4.16
2123,2123,1915,2,27,23,23,5.0,5.0,13.543,41.68,41.68,41.68,41.68,10.0,10.0,4.77,4.77,4.77
2124,2124,1915,3,15,11,23,0.0,0.0,12.893,43.012,43.012,43.012,43.012,10.0,10.0,4.97,4.97,4.97
2125,2125,1915,3,15,21,55,38.0,38.0,14.2,45.8,45.8,45.8,45.8,10.0,10.0,4.63,4.63,4.63
2126,2126,1915,3,26,23,37,0.0,0.0,12.463,43.078,43.078,43.078,43.078,10.0,10.0,4.55,4.55,4.55
2127,2127,1915,4,5,6,18,58.0,58.0,12.906,42.05,42.05,42.05,42.05,10.0,10.0,4.8,4.8,4.8
2128,2128,1915,4,15,18,40,0.0,0.0,13.75,46.48,46.48,46.48,46.48,10.0,10.0,4.16,4.16,4.16
2129,2129,1915,6,12,21,11,0.0,0.0,14.958,38.468,38.468,38.468,38.468,10.0,10.0,4.16,4.16,4.16
2130,2130,1915,6,20,14,21,52.0,52.0,13.596,41.708,41.708,41.708,41.708,10.0,10.0,4.16,4.16,4.16
2131,2131,1915,7,6,11,20,0.0,0.0,12.938,41.995,41.995,41.995,41.995,10.0,10.0,3.93,3.93,3.93
2132,2132,1915,7,8,23,41,18.0,18.0,,,,,,10.0,10.0,,,
2133,2133,1915,8,25,2,15,0.0,0.0,7.06,46.1,46.1,46.1,46.1,10.0,10.0,4.6,4.6,4.6
2134,2134,1915,9,11,8,25,0.0,0.0,15.627,38.126,38.126,38.126,38.126,10.0,10.0,4.16,4.16,4.16
2135,2135,1915,9,16,2,58,48.0,48.0,13.013,42.718,42.718,42.718,42.718,10.0,10.0,3.93,3.93,3.93
2136,2136,1915,9,23,18,7,0.0,0.0,13.076,42.415,42.415,42.415,42.415,10.0,10.0,5.07,5.07,5.07
2137,2137,1915,10,10,23,10,0.0,0.0,10.47,44.733,44.733,44.733,44.733,10.0,10.0,4.87,4.87,4.87
2138,2138,1915,11,7,2,20,0.0,0.0,14.33,46.12,46.12,46.12,46.12,10.0,10.0,4.16,4.16,4.16
2139,2139,1915,11,11,3,41,0.0,0.0,12.655,42.53,42.53,42.53,42.53,10.0,10.0,4.53,4.53,4.53
2140,2140,1915,12,4,1,2,0.0,0.0,13.548,41.754,41.754,41.754,41.754,10.0,10.0,4.47,4.47,4.47
2141,2141,1916,1,26,12,22,0.0,0.0,13.61,41.638,41.638,41.638,41.638,10.0,10.0,4.72,4.72,4.72
2142,2142,1916,2,8,2,33,0.0,0.0,14.5,46.05,46.05,46.05,46.05,10.0,10.0,4.63,4.63,4.63
2143,2143,1916,3,12,3,29,0.0,0.0,14.9,45.1,45.1,45.1,45.1,10.0,10.0,,,
2144,2144,1916,4,22,4,33,0.0,0.0,13.397,42.292,42.292,42.292,42.292,10.0,10.0,5.09,5.09,5.09
2145,2145,1916,5,17,12,50,0.0,0.0,12.748,44.119,44.119,44.119,44.119,10.0,10.0,5.82,5.82,5.82
2146,2146,1916,5,30,8,50,0.0,0.0,14.919,37.62,37.62,37.62,37.62,10.0,10.0,2.91,2.91,2.91
2147,2147,1916,6,4,0,46,0.0,0.0,13.968,41.446,41.446,41.446,41.446,10.0,10.0,4.24,4.24,4.24
2148,2148,1916,6,16,1,27,0.0,0.0,12.674,44.089,44.089,44.089,44.089,10.0,10.0,4.82,4.82,4.82
2149,2149,1916,7,3,23,21,0.0,0.0,15.291,38.9,38.9,38.9,38.9,10.0,10.0,4.66,4.66,4.66
2150,2150,1916,7,4,5,6,0.0,0.0,13.227,42.824,42.824,42.824,42.824,10.0,10.0,4.82,4.82,4.82
2151,2151,1916,7,27,18,38,0.0,0.0,10.469,44.074,44.074,44.074,44.074,10.0,10.0,4.56,4.56,4.56
2152,2152,1916,8,2,7,30,0.0,0.0,11.043,43.467,43.467,43.467,43.467,10.0,10.0,3.93,3.93,3.93
2153,2153,1916,8,15,7,35,0.0,0.0,12.917,44.167,44.167,44.167,44.167,10.0,10.0,5.0,5.0,5.0
2154,2154,1916,8,15,7,48,0.0,0.0,12.917,44.167,44.167,44.167,44.167,10.0,10.0,5.0,5.0,5.0
2155,2155,1916,8,15,8,30,0.0,0.0,12.917,44.167,44.167,44.167,44.167,10.0,10.0,4.42,4.42,4.42
2156,2156,1916,8,15,9,17,0.0,0.0,12.917,44.167,44.167,44.167,44.167,10.0,10.0,5.34,5.34,5.34
2157,2157,1916,8,15,13,59,0.0,0.0,12.917,44.167,44.167,44.167,44.167,10.0,10.0,5.35,5.35,5.35
2158,2158,1916,8,15,14,18,0.0,0.0,12.917,44.167,44.167,44.167,44.167,10.0,10.0,4.93,4.93,4.93
2159,2159,1916,8,15,14,56,0.0,0.0,12.917,44.167,44.167,44.167,44.167,10.0,10.0,4.77,4.77,4.77
2160,2160,1916,8,15,16,37,0.0,0.0,12.917,44.167,44.167,44.167,44.167,10.0,10.0,5.31,5.31,5.31
2161,2161,1916,8,15,17,44,0.0,0.0,12.917,44.167,44.167,44.167,44.167,10.0,10.0,4.85,4.85,4.85
2162,2162,1916,8,15,21,3,0.0,0.0,12.917,44.167,44.167,44.167,44.167,10.0,10.0,5.01,5.01,5.01
2163,2163,1916,8,16,6,48,0.0,0.0,12.8,43.8,43.8,43.8,43.8,10.0,10.0,4.6,4.6,4.6
2164,2164,1916,8,16,7,6,14.0,14.0,12.737,44.019,44.019,44.019,44.019,10.0,10.0,5.82,5.82,5.82
2165,2165,1916,8,16,8,15,0.0,0.0,12.917,44.167,44.167,44.167,44.167,10.0,10.0,5.46,5.46,5.46
2166,2166,1916,8,16,8,33,0.0,0.0,12.8,43.8,43.8,43.8,43.8,10.0,10.0,4.69,4.69,4.69
2167,2167,1916,8,16,9,44,0.0,0.0,12.917,44.167,44.167,44.167,44.167,10.0,10.0,5.3,5.3,5.3
2168,2168,1916,8,18,11,54,0.0,0.0,12.917,44.167,44.167,44.167,44.167,10.0,10.0,4.81,4.81,4.81
2169,2169,1916,8,18,16,31,0.0,0.0,12.917,44.167,44.167,44.167,44.167,10.0,10.0,4.95,4.95,4.95
2170,2170,1916,8,19,5,30,0.0,0.0,7.173,44.308,44.308,44.308,44.308,10.0,10.0,4.49,4.49,4.49
2171,2171,1916,8,21,10,22,0.0,0.0,12.917,44.167,44.167,44.167,44.167,10.0,10.0,4.57,4.57,4.57
2172,2172,1916,9,3,7,45,0.0,0.0,14.844,38.556,38.556,38.556,38.556,10.0,10.0,3.93,3.93,3.93
2173,2173,1916,9,7,15,13,0.0,0.0,12.525,42.775,42.775,42.775,42.775,10.0,10.0,4.4,4.4,4.4
2174,2174,1916,10,11,12,0,0.0,0.0,13.73,46.5,46.5,46.5,46.5,10.0,10.0,4.16,4.16,4.16
2175,2175,1916,10,12,17,30,0.0,0.0,15.108,37.664,37.664,37.664,37.664,10.0,10.0,2.91,2.91,2.91
2176,2176,1916,10,28,8,15,51.0,51.0,14.82,46.32,46.32,46.32,46.32,10.0,10.0,5.1,5.1,5.1
2177,2177,1916,10,29,0,36,0.0,0.0,14.82,46.3,46.3,46.3,46.3,10.0,10.0,4.16,4.16,4.16
2178,2178,1916,10,30,0,17,0.0,0.0,14.8,46.3,46.3,46.3,46.3,10.0,10.0,4.86,4.86,4.86
2179,2179,1916,11,16,6,35,0.0,0.0,13.169,42.646,42.646,42.646,42.646,10.0,10.0,5.5,5.5,5.5
2180,2180,1916,11,20,23,20,0.0,0.0,14.75,46.23,46.23,46.23,46.23,10.0,10.0,4.16,4.16,4.16
2181,2181,1916,11,21,20,45,0.0,0.0,14.75,46.23,46.23,46.23,46.23,10.0,10.0,4.16,4.16,4.16
2182,2182,1916,12,21,23,33,0.0,0.0,15.158,37.65,37.65,37.65,37.65,10.0,10.0,2.91,2.91,2.91
2183,2183,1917,1,3,1,35,0.0,0.0,,,,,,10.0,10.0,,,
2184,2184,1917,1,7,3,39,0.0,0.0,8.375,44.367,44.367,44.367,44.367,10.0,10.0,4.35,4.35,4.35
2185,2185,1917,1,8,1,45,50.0,50.0,11.803,44.005,44.005,44.005,44.005,10.0,10.0,4.74,4.74,4.74
2186,2186,1917,2,11,21,5,0.0,0.0,11.51,47.27,47.27,47.27,47.27,10.0,10.0,4.16,4.16,4.16
2187,2187,1917,2,18,20,10,0.0,0.0,13.193,38.709,38.709,38.709,38.709,10.0,10.0,4.4,4.4,4.4
2188,2188,1917,2,26,9,10,0.0,0.0,14.8,45.2,45.2,45.2,45.2,10.0,10.0,4.63,4.63,4.63
2189,2189,1917,3,21,0,30,0.0,0.0,13.314,42.793,42.793,42.793,42.793,10.0,10.0,4.44,4.44,4.44
2190,2190,1917,3,25,22,30,0.0,0.0,14.83,45.95,45.95,45.95,45.95,10.0,10.0,4.16,4.16,4.16
